Temperature,Wind Speed,Visibility,Cloud Cover
35.8,8.1,10.0,25.0
30.1,24.1,10.0,49.6
31.0,8.1,10.0,49.1
29.3,11.9,15.3,71.0
30.0,12.9,10.0,50.0
30.0,11.3,9.9,50.6
28.8,9.6,9.9,51.4
28.0,7.7,10.0,50.0
27.9,5.4,10.0,50.0
26.5,6.2,15.3,71.0
27.0,9.3,10.0,50.0
27.0,5.4,10.0,50.0
26.9,9.3,10.0,50.0
27.0,9.4,10.0,50.0
26.9,7.4,10.0,50.0
26.2,5.5,15.3,71.0
26.0,7.6,10.0,50.0
27.0,7.5,10.0,50.0
26.9,7.4,10.0,50.0
27.0,7.5,10.0,50.0
25.9,5.3,10.0,50.0
25.4,7.4,15.3,71.0
25.9,5.3,10.0,50.0
26.0,5.4,10.0,50.0
25.0,5.4,10.0,50.0
25.0,1.9,10.0,50.0
25.0,1.9,10.0,50.0
24.7,1.9,15.3,71.0
24.0,3.6,10.0,50.0
24.0,1.8,10.0,50.0
24.0,1.9,10.0,50.0
25.0,3.6,10.0,50.0
26.0,1.9,10.0,50.0
26.6,3.6,15.3,70.6
29.0,3.5,10.0,49.1
29.0,5.4,10.0,49.6
30.0,5.3,10.0,25.0
32.0,3.6,10.0,27.6
32.0,5.5,10.0,25.0
32.7,7.6,15.3,59.1
34.9,7.6,10.0,25.0
35.0,9.3,10.0,28.0
35.9,10.9,10.0,25.9
36.0,12.9,10.0,27.6
35.8,9.6,10.0,25.0
34.2,8.3,15.3,59.1
34.8,9.7,10.0,25.0
36.0,14.8,10.0,27.6
35.8,13.0,10.0,25.0
35.9,13.1,10.0,27.6
34.8,11.4,10.0,25.0
33.7,10.0,15.3,59.1
33.8,9.8,10.0,25.0
34.0,11.2,10.0,27.6
32.9,11.3,10.0,25.0
31.0,11.2,10.0,27.6
31.0,7.6,10.0,25.0
29.5,9.4,15.3,59.1
29.0,9.4,10.0,25.0
29.0,9.2,10.0,27.6
29.0,9.0,10.0,25.0
28.0,5.3,10.0,27.6
28.0,1.9,10.0,25.0
27.3,2.0,15.3,59.1
28.0,1.9,10.0,25.0
28.0,1.8,10.0,27.6
28.0,3.7,10.0,49.1
27.0,3.6,10.0,49.6
27.0,1.9,10.0,49.1
26.7,1.9,15.3,70.6
27.0,3.5,10.0,49.1
27.0,3.6,10.0,49.6
26.0,1.8,10.0,49.1
26.0,3.6,10.0,49.6
25.0,5.3,10.0,49.1
25.5,5.3,15.3,70.6
26.0,1.9,10.0,49.1
26.0,3.6,10.0,50.0
26.0,3.7,9.9,51.4
26.0,3.6,10.0,50.6
26.0,5.3,9.9,51.4
26.3,1.7,15.2,71.0
29.1,3.6,9.9,25.9
31.0,7.5,10.0,28.0
30.9,5.3,9.9,25.9
33.0,5.4,10.0,28.0
33.9,7.4,10.0,25.9
32.6,6.3,15.3,59.6
33.9,7.8,10.0,25.9
34.0,7.7,10.0,28.0
34.9,9.4,10.0,25.9
35.0,11.3,10.0,28.0
35.8,9.8,10.0,25.9
34.3,9.3,15.3,59.6
34.8,13.3,10.0,25.9
36.0,13.1,10.0,28.0
34.9,13.3,10.0,25.9
35.0,13.1,10.0,28.0
34.8,13.2,10.0,25.9
33.7,10.1,15.3,59.6
33.8,11.4,10.0,25.9
34.0,11.3,10.0,28.0
32.9,9.6,10.0,25.9
31.0,7.7,10.0,28.0
30.0,7.6,10.0,25.0
29.1,5.6,15.3,59.1
29.0,3.7,10.0,25.0
28.0,1.9,10.0,27.6
28.0,1.8,10.0,25.0
28.0,1.8,10.0,27.6
27.0,1.8,10.0,25.0
26.9,1.9,15.3,59.1
27.0,1.9,10.0,25.0
27.0,3.6,10.0,27.6
27.0,3.6,10.0,25.0
27.0,3.5,10.0,27.6
27.0,3.5,10.0,25.0
26.3,3.5,15.3,59.1
27.0,3.5,10.0,25.0
27.0,3.5,10.0,27.6
27.0,5.2,10.0,25.0
27.0,5.3,10.0,27.6
27.0,5.3,10.0,25.0
26.0,3.6,15.3,59.1
27.0,3.6,10.0,25.0
27.0,3.6,10.0,27.6
26.0,3.5,10.0,25.0
27.0,7.4,10.0,28.0
27.0,7.4,10.0,25.9
26.6,3.6,15.3,71.0
29.0,5.4,10.0,50.0
30.0,9.2,10.0,50.0
31.0,7.4,10.0,50.0
31.0,7.5,10.0,50.0
30.9,7.5,10.0,50.0
32.5,6.2,15.3,71.0
32.9,7.4,10.0,50.0
33.0,7.5,10.0,89.1
32.9,7.6,10.0,88.0
33.0,9.4,10.0,50.6
32.9,13.0,10.0,51.4
33.3,7.3,15.3,76.9
33.8,9.6,10.0,51.4
34.0,9.5,10.0,50.6
31.9,9.5,10.0,51.4
32.0,7.6,10.0,50.6
31.9,7.8,9.9,51.4
31.0,8.3,15.2,76.9
30.9,5.9,9.9,51.4
31.0,5.6,10.0,50.6
30.0,5.7,9.9,51.4
30.0,3.6,10.0,50.6
30.0,5.4,9.9,51.4
29.4,1.9,15.2,76.9
29.0,3.6,9.9,51.4
29.0,5.4,10.0,50.6
29.0,5.4,9.9,51.4
29.0,5.3,10.0,50.6
29.0,5.3,9.9,51.4
28.2,4.4,15.2,76.9
28.0,5.2,9.9,51.4
28.0,5.3,9.9,50.6
28.0,5.3,9.9,51.4
28.0,5.4,9.9,50.6
27.0,5.3,9.9,51.4
26.9,5.3,9.9,76.9
26.0,5.3,9.9,51.4
26.0,7.4,9.9,50.6
26.0,5.3,9.9,51.4
25.0,7.5,9.9,50.6
25.0,9.1,7.9,51.4
25.2,7.4,9.0,76.9
24.0,7.4,7.9,51.4
24.0,7.5,9.9,50.6
24.1,7.4,8.0,51.4
24.1,5.3,6.0,50.6
24.1,5.4,6.9,51.4
25.1,4.5,6.7,94.3
24.0,5.3,4.0,88.0
24.0,5.4,4.1,89.1
26.0,3.5,4.1,88.0
27.0,3.6,4.0,89.1
27.0,3.7,5.0,88.0
26.8,6.3,8.6,94.3
27.0,9.2,8.0,88.0
27.0,12.9,9.9,89.1
28.0,12.8,9.9,88.0
28.0,14.6,10.0,89.1
28.9,14.3,10.0,88.0
28.3,14.3,15.3,94.3
29.0,12.7,10.0,88.0
29.0,11.0,10.0,89.1
29.0,9.4,10.0,88.0
29.0,12.8,10.0,89.1
29.0,9.2,10.0,88.0
28.4,8.1,15.3,94.3
28.0,9.2,10.0,88.0
28.0,5.4,10.0,89.1
28.0,14.4,10.0,88.0
28.0,11.0,10.0,89.1
27.0,9.1,10.0,88.0
26.8,7.4,15.3,94.3
27.0,7.4,10.0,86.6
27.0,7.5,10.0,88.4
27.0,7.4,10.0,88.0
27.0,5.4,10.0,89.1
27.0,7.4,10.0,88.0
26.5,9.0,15.3,89.1
27.0,5.3,10.0,88.0
27.0,5.4,10.0,89.1
26.0,5.2,10.0,88.0
26.0,5.3,10.0,89.1
26.0,5.3,10.0,88.0
25.7,1.9,15.3,89.1
26.0,3.6,10.0,88.0
26.0,3.6,10.0,89.1
26.0,5.4,10.0,88.0
26.0,5.4,10.0,89.1
26.0,3.6,10.0,88.0
24.9,3.5,15.3,89.1
25.0,5.3,10.0,88.0
25.0,0.0,10.0,88.4
25.0,1.7,10.0,86.6
25.0,3.5,10.0,88.4
26.0,3.7,10.0,86.6
26.9,3.6,15.3,88.4
30.0,3.5,10.0,25.0
30.0,9.2,10.0,1.6
30.0,3.7,10.0,88.0
31.0,3.6,10.0,2.7
32.9,7.7,10.0,88.0
30.7,4.4,15.3,99.6
31.0,3.8,10.0,88.0
32.0,5.5,10.0,89.1
32.9,9.4,10.0,88.0
33.0,14.6,10.0,89.1
34.9,10.8,10.0,88.0
33.3,5.5,15.3,94.3
34.8,5.7,10.0,88.0
33.0,5.5,10.0,89.1
32.0,5.5,10.0,88.0
32.0,9.3,10.0,89.1
32.9,9.3,10.0,88.0
32.4,5.4,15.3,94.3
32.0,3.7,10.0,88.0
32.0,5.5,10.0,89.1
31.9,3.9,10.0,88.0
31.0,3.7,10.0,89.1
29.0,3.7,10.0,86.6
28.2,3.7,15.3,88.4
27.0,3.7,10.0,86.6
27.0,3.7,10.0,88.4
27.0,3.6,10.0,86.6
27.0,3.6,10.0,88.4
27.0,3.5,10.0,86.6
26.9,3.5,15.3,71.0
28.0,1.7,10.0,50.0
27.0,3.5,10.0,50.0
27.0,1.9,10.0,50.0
27.0,3.6,10.0,50.0
27.0,3.5,10.0,50.0
26.4,3.6,15.3,71.0
27.0,3.5,10.0,50.0
27.0,5.4,10.0,50.0
27.0,5.3,10.0,50.0
27.0,1.8,10.0,50.0
26.0,1.8,10.0,50.0
25.7,1.8,15.3,71.0
26.0,1.8,10.0,50.0
26.0,3.5,10.0,50.0
26.0,3.6,10.0,50.0
26.0,3.6,10.0,50.0
26.0,5.3,10.0,50.0
27.7,5.2,15.3,71.0
30.9,7.4,10.0,50.0
32.0,5.3,10.0,50.0
31.9,5.3,10.0,50.0
33.0,11.0,10.0,50.0
33.9,12.7,10.0,50.0
33.5,18.1,15.3,71.0
34.0,20.4,10.0,50.0
34.0,24.0,10.0,50.6
35.0,25.4,10.0,88.0
35.0,27.4,10.0,89.1
35.9,25.3,10.0,88.0
35.4,17.7,15.3,89.1
36.0,18.0,10.0,51.4
37.0,18.3,10.0,50.6
36.8,19.9,10.0,51.4
36.0,16.3,10.0,50.6
35.9,12.7,10.0,51.4
35.1,8.7,15.3,89.1
34.9,17.9,10.0,88.0
34.0,14.6,10.0,89.1
33.0,9.2,10.0,88.0
32.0,9.2,10.0,50.0
31.9,10.8,10.0,50.0
30.6,7.6,15.3,71.0
31.0,7.6,10.0,50.0
31.0,9.3,10.0,50.0
30.9,7.7,10.0,50.0
31.0,5.4,10.0,50.0
30.9,9.4,10.0,50.0
30.3,9.3,15.3,71.0
30.0,5.5,10.0,50.0
30.0,5.4,10.0,50.0
29.9,9.2,10.0,49.1
30.0,9.2,10.0,49.6
29.9,9.1,10.0,49.1
28.2,7.4,15.3,70.6
30.0,9.2,10.0,49.1
30.0,11.1,10.0,49.6
30.0,10.8,10.0,49.1
30.0,11.1,10.0,49.6
30.0,9.2,10.0,49.1
28.0,7.4,15.3,70.6
30.9,9.2,10.0,49.1
31.0,9.2,10.0,49.6
30.8,9.0,10.0,49.1
31.0,11.1,10.0,49.6
30.9,10.9,10.0,50.0
29.4,12.7,15.3,76.3
32.0,9.2,10.0,51.4
32.0,7.6,10.0,50.6
32.9,16.2,10.0,51.4
34.0,18.2,10.0,50.0
35.0,18.2,10.0,50.0
33.9,23.7,15.3,71.0
37.9,25.4,10.0,50.0
36.0,25.7,10.0,50.0
36.0,25.5,10.0,50.0
36.0,25.8,10.0,50.0
36.9,27.3,10.0,50.0
34.8,16.6,15.3,71.0
36.9,27.3,10.0,50.0
37.0,27.5,10.0,50.0
36.9,27.4,10.0,50.0
37.0,27.5,10.0,50.0
34.0,25.6,10.0,50.0
34.0,25.5,15.3,70.6
35.0,25.5,10.0,49.1
33.0,20.4,10.0,49.6
32.9,16.2,10.0,50.0
32.0,16.3,10.0,50.0
31.0,11.0,10.0,50.0
30.3,7.4,15.3,71.0
31.0,3.7,10.0,50.0
30.0,5.4,10.0,50.0
30.0,5.8,10.0,50.0
31.0,9.4,10.0,50.0
30.9,9.5,10.0,50.0
29.3,9.6,15.3,71.0
30.0,5.7,10.0,50.0
29.0,2.0,10.0,50.0
29.0,5.5,10.0,50.0
29.0,3.7,10.0,50.0
27.0,13.0,10.0,86.6
25.8,4.5,10.0,88.4
26.1,5.4,10.0,86.6
26.1,3.7,10.0,88.4
27.0,3.6,10.0,86.6
26.0,3.6,10.0,88.4
26.0,1.8,10.0,86.6
26.5,7.4,10.0,88.4
27.0,7.4,10.0,86.6
27.0,5.3,10.0,88.4
27.0,3.7,10.0,86.6
28.0,5.3,10.0,89.1
29.0,10.8,10.0,88.0
27.7,7.5,15.3,94.3
30.0,9.2,10.0,88.0
31.0,9.4,10.0,89.1
31.9,11.0,10.0,88.0
31.0,11.0,10.0,89.1
31.0,12.7,10.0,88.0
31.0,7.2,15.3,94.3
31.9,11.0,10.0,88.0
32.0,14.5,10.0,89.1
32.0,21.7,10.0,88.0
33.0,14.6,10.0,89.1
33.0,18.0,10.0,88.0
31.8,16.2,15.3,94.3
32.0,12.8,10.0,88.0
31.0,9.3,10.0,89.1
32.0,9.2,10.0,88.0
32.0,11.0,10.0,89.1
31.0,9.2,10.0,88.0
31.0,7.5,15.3,94.3
31.0,7.5,10.0,88.0
31.0,7.5,10.0,89.1
30.0,7.4,10.0,88.0
29.0,3.6,10.0,89.1
28.1,3.5,10.0,88.0
27.9,7.4,15.3,94.3
29.9,9.3,10.0,88.0
30.0,9.3,10.0,89.1
29.9,9.3,10.0,88.0
30.0,20.3,10.0,89.1
29.9,16.2,10.0,88.0
28.4,9.2,15.3,89.1
29.9,9.2,10.0,88.0
30.0,20.3,10.0,89.1
29.0,20.0,10.0,88.0
29.0,11.0,10.0,89.1
29.0,9.2,10.0,88.0
27.6,5.5,15.3,89.1
28.9,5.5,10.0,88.0
29.0,9.3,10.0,89.1
28.9,9.3,10.0,88.0
28.0,11.1,10.0,89.1
26.1,7.4,10.0,88.0
26.4,4.5,10.0,89.1
28.0,7.5,10.0,88.0
28.0,11.1,10.0,89.1
27.9,7.5,10.0,88.0
28.0,11.0,10.0,89.1
28.9,14.4,10.0,88.0
27.7,8.0,15.3,89.1
26.0,14.3,9.9,88.0
27.0,11.0,10.0,89.1
27.0,11.0,9.9,88.0
29.0,11.1,10.0,89.1
28.9,11.2,9.9,88.0
29.4,7.2,15.2,94.3
30.9,11.3,9.9,88.0
32.9,13.0,10.0,89.1
29.9,16.4,10.0,88.0
28.0,14.7,10.0,89.1
28.1,12.8,10.0,88.0
26.7,9.8,9.9,94.3
27.0,7.5,9.9,88.0
29.0,11.1,10.0,89.1
29.0,7.4,9.9,88.0
28.0,12.9,9.9,89.1
28.9,12.9,10.0,88.0
29.6,7.2,15.3,94.3
29.9,7.7,10.0,88.0
30.0,7.6,10.0,89.1
28.9,9.4,10.0,88.0
29.0,9.4,10.0,89.1
28.9,11.1,10.0,88.0
28.0,9.6,15.3,89.1
28.9,14.4,10.0,88.0
28.0,11.0,10.0,89.1
27.9,9.2,10.0,88.0
28.0,7.5,10.0,89.1
27.9,11.0,10.0,88.0
26.9,12.8,15.3,89.1
28.9,12.9,10.0,88.0
28.0,9.3,10.0,89.1
28.0,9.1,10.0,88.0
29.0,9.2,10.0,89.1
28.9,9.2,10.0,88.0
26.5,9.2,15.3,89.1
28.9,12.5,10.0,88.0
29.0,11.0,10.0,89.1
28.9,11.0,10.0,88.0
29.0,7.6,10.0,89.1
28.9,7.6,10.0,88.0
27.3,20.0,15.3,89.1
30.8,21.8,10.0,88.0
30.9,27.4,10.0,89.1
30.8,23.3,10.0,88.0
31.0,18.2,10.0,89.1
30.8,21.7,10.0,88.0
28.4,25.2,15.3,94.3
30.9,25.2,10.0,88.0
31.0,18.1,10.0,89.1
31.9,12.8,10.0,88.0
32.0,9.3,10.0,89.1
32.0,16.2,10.0,51.4
31.4,16.2,15.3,76.9
34.0,16.3,10.0,51.4
35.0,27.5,10.0,50.6
35.9,29.0,10.0,51.4
37.0,25.7,10.0,50.6
34.9,27.4,10.0,51.4
37.0,22.2,10.0,50.6
35.0,31.0,10.0,51.4
34.0,25.6,10.0,50.6
34.0,21.7,10.0,51.4
34.0,16.3,10.0,50.6
35.9,18.1,10.0,51.4
33.2,11.4,15.3,71.7
33.0,14.5,10.0,51.4
32.0,14.6,10.0,50.0
32.0,12.6,10.0,50.0
31.0,12.8,10.0,50.0
30.0,9.2,10.0,50.0
29.3,9.2,15.3,71.0
30.0,9.3,10.0,50.0
29.0,7.5,10.0,50.0
29.0,5.5,10.0,50.0
29.0,5.3,10.0,50.0
29.9,3.7,10.0,50.0
27.7,5.3,15.3,71.0
29.9,7.4,10.0,50.0
30.0,7.5,10.0,50.0
30.9,7.4,10.0,50.0
31.0,7.6,10.0,50.0
30.9,17.9,10.0,50.0
28.4,14.3,15.3,76.3
30.9,12.6,10.0,50.0
30.0,11.0,10.0,50.0
29.9,12.6,10.0,50.0
30.0,16.3,10.0,50.0
29.0,12.7,10.0,50.0
28.0,9.2,15.3,76.3
29.0,11.0,10.0,50.0
29.0,7.5,10.0,50.0
28.0,7.6,10.0,51.4
28.0,1.8,10.0,50.6
28.0,1.9,10.0,51.4
27.6,1.8,15.3,71.7
29.0,1.8,10.0,51.4
31.0,5.3,10.0,50.6
33.9,10.9,10.0,51.4
35.0,14.6,10.0,50.6
34.9,14.8,10.0,51.4
33.2,8.8,15.3,76.9
35.0,20.2,10.0,51.4
35.0,23.9,10.0,50.6
34.9,27.2,10.0,51.4
35.0,27.3,10.0,50.6
34.0,27.3,10.0,51.4
33.7,14.8,15.3,76.9
35.9,20.4,10.0,51.4
36.0,27.5,10.0,50.0
34.0,25.5,10.0,86.6
34.0,22.2,10.0,88.4
34.0,25.5,10.0,88.0
32.7,10.5,15.3,94.3
33.0,14.5,10.0,88.0
32.0,11.1,10.0,89.1
31.0,11.0,10.0,88.0
30.0,9.3,10.0,89.1
29.0,9.2,10.0,88.0
28.5,7.4,15.3,89.1
29.0,7.4,10.0,86.6
28.1,3.6,10.0,88.4
28.0,3.5,10.0,86.6
28.0,7.5,10.0,88.4
28.0,5.3,10.0,86.6
27.3,5.3,10.0,88.4
28.0,3.6,10.0,86.6
28.0,3.7,10.0,88.4
27.0,3.7,10.0,86.6
27.0,3.6,10.0,88.4
27.0,9.2,10.0,86.6
26.9,4.4,10.0,88.4
28.0,1.9,10.0,86.6
27.0,3.6,10.0,88.0
27.0,3.6,10.0,85.8
27.0,3.6,10.0,88.0
26.1,5.4,10.0,85.8
25.6,5.5,10.0,88.0
26.0,1.8,10.0,85.8
26.0,1.8,10.0,88.0
26.0,1.8,10.0,85.8
26.0,5.4,10.0,88.0
26.1,5.3,10.0,85.8
27.6,4.4,15.3,70.6
30.0,5.3,10.0,49.1
31.1,5.3,10.0,49.6
32.0,5.3,10.0,49.1
32.1,5.6,10.0,49.6
33.0,4.1,10.0,49.1
33.4,4.6,15.3,70.6
35.0,7.8,10.0,49.1
35.0,9.5,10.0,49.6
36.9,11.4,10.0,49.1
37.0,11.4,10.0,49.6
37.9,11.6,10.0,49.1
36.6,7.3,15.3,59.1
38.8,15.0,10.0,25.0
37.0,14.8,10.0,49.6
36.8,9.3,10.0,49.1
34.0,11.1,10.0,49.6
34.9,15.0,10.0,49.1
35.6,10.0,15.3,70.6
35.8,13.0,10.0,49.1
35.0,9.5,10.0,49.6
31.9,13.1,10.0,49.1
31.0,9.4,10.0,27.6
30.0,9.2,10.0,25.0
30.2,9.2,15.3,59.1
30.0,9.2,10.0,25.9
30.0,9.3,10.0,28.0
29.0,5.3,10.0,25.9
28.0,1.8,10.0,28.0
28.0,1.9,10.0,50.0
28.5,0.0,15.3,88.4
29.0,1.9,10.0,86.6
28.0,1.8,10.0,88.4
28.0,3.5,10.0,50.0
28.0,3.6,10.0,50.0
29.0,3.6,10.0,50.0
28.2,10.8,15.3,71.0
28.0,7.5,10.0,50.0
28.0,9.4,10.0,50.0
28.0,9.2,10.0,50.0
28.0,9.3,10.0,50.0
28.0,7.4,10.0,51.4
27.3,6.3,15.3,71.7
28.0,7.3,10.0,51.4
28.0,1.8,10.0,50.6
27.0,1.9,10.0,51.4
27.0,5.3,10.0,50.6
27.0,3.6,10.0,50.0
27.7,3.6,15.3,71.0
30.1,3.5,10.0,25.9
32.0,5.3,10.0,28.0
33.0,7.4,10.0,50.0
34.0,5.3,10.0,50.0
35.0,3.5,10.0,50.0
34.2,4.4,15.3,71.0
35.9,3.7,10.0,51.4
35.0,9.4,10.0,50.6
35.9,9.4,10.0,51.4
36.0,9.3,10.0,50.0
36.9,9.3,10.0,50.0
34.8,6.4,15.3,71.0
34.8,16.2,10.0,51.4
35.0,16.3,10.0,51.2
35.0,12.8,10.0,50.0
36.0,14.7,10.0,50.0
35.8,12.8,10.0,50.0
34.7,9.0,15.3,71.7
33.8,11.1,10.0,51.4
33.0,12.9,10.0,50.6
31.9,14.6,10.0,51.4
31.0,12.8,10.0,89.1
30.0,12.7,10.0,88.0
29.5,8.0,15.3,89.1
29.0,12.7,10.0,88.0
28.0,5.5,10.0,89.1
29.0,5.4,10.0,88.0
28.0,3.8,9.9,89.1
27.9,3.6,9.9,88.0
28.0,3.8,15.2,89.1
27.9,3.6,9.9,88.0
28.0,3.5,9.9,89.1
27.9,7.3,9.9,88.0
28.0,9.2,9.9,89.1
27.9,9.1,9.9,88.0
27.5,10.8,15.2,89.1
27.9,7.4,9.9,88.0
28.0,3.5,9.9,89.1
27.0,1.8,9.9,88.0
27.0,3.5,9.9,89.1
27.0,1.7,9.9,88.0
26.7,3.5,15.2,89.1
27.0,3.5,9.9,88.0
26.0,3.6,9.9,89.1
26.0,3.5,9.9,88.0
26.0,3.6,9.9,89.1
27.0,5.3,9.9,88.0
27.3,5.3,15.3,89.1
29.0,7.4,10.0,88.0
30.0,5.4,10.0,89.1
30.9,7.5,10.0,51.4
32.0,5.4,10.0,88.4
34.0,9.2,10.0,86.6
33.3,10.9,15.3,88.4
34.15,10.100000000000001,12.65,88.75
35.0,9.3,10.0,89.1
35.8,5.6,10.0,51.4
35.0,9.3,10.0,50.6
34.0,12.6,10.0,50.0
33.7,7.2,15.3,71.0
34.9,11.2,10.0,50.0
35.0,7.6,10.0,50.0
34.9,9.6,10.0,50.0
36.0,13.0,10.0,49.6
35.8,14.7,10.0,50.0
33.7,11.6,15.2,71.7
30.8,9.2,9.9,51.4
29.0,7.7,4.1,50.6
28.9,11.2,10.0,51.4
29.0,7.5,10.0,50.6
28.9,5.3,10.0,51.4
28.0,5.3,15.3,71.7
27.9,3.5,10.0,51.4
28.0,3.5,10.0,28.0
27.0,5.3,10.0,25.9
27.0,5.3,10.0,88.4
28.0,7.4,10.0,86.6
26.9,3.5,15.3,88.4
27.0,1.9,10.0,86.6
27.0,7.5,10.0,88.4
27.0,5.5,10.0,50.0
27.0,3.7,10.0,50.0
27.0,3.7,10.0,50.0
26.3,5.3,15.3,71.0
27.0,5.3,10.0,50.0
27.0,7.5,10.0,50.0
27.9,7.4,10.0,50.0
27.0,7.5,10.0,50.0
27.0,5.3,10.0,50.0
25.5,5.3,15.3,71.0
26.0,5.3,10.0,50.0
25.0,5.3,10.0,50.0
26.0,1.8,10.0,49.1
26.0,3.6,10.0,49.6
27.0,1.7,10.0,49.1
27.7,4.4,15.3,70.6
31.0,7.4,10.0,49.1
32.0,9.3,10.0,49.6
33.0,16.1,10.0,49.1
34.0,16.4,10.0,49.6
34.9,10.9,10.0,49.1
34.7,10.7,15.3,70.6
36.9,20.1,10.0,49.1
37.0,16.3,10.0,49.6
37.9,16.2,10.0,49.1
39.9,27.4,10.0,49.6
39.8,22.0,10.0,49.1
35.8,20.1,15.3,70.6
36.8,11.4,10.0,49.1
39.9,7.7,10.0,50.0
39.6,24.0,9.9,51.4
37.9,22.0,10.0,50.6
36.7,18.0,10.0,50.0
36.1,9.6,15.3,71.0
36.8,16.1,10.0,49.1
36.9,16.3,10.0,49.6
33.9,16.3,10.0,49.1
32.0,9.4,10.0,49.6
31.0,5.4,10.0,25.0
30.8,5.5,15.3,70.6
30.0,5.5,10.0,49.1
29.0,5.4,10.0,49.6
29.0,5.3,10.0,49.1
29.0,3.6,10.0,49.6
28.0,7.4,10.0,49.1
27.8,5.2,15.3,70.6
29.0,5.3,10.0,49.1
29.0,5.4,10.0,49.6
28.0,7.4,10.0,50.0
28.0,7.5,10.0,50.0
27.0,7.4,10.0,50.0
26.8,5.3,15.3,71.0
27.0,3.5,10.0,50.0
27.0,7.5,10.0,50.0
27.0,7.4,10.0,50.0
27.0,5.3,10.0,50.0
27.0,3.5,10.0,50.0
26.3,3.5,15.3,71.0
27.0,3.5,10.0,49.1
26.0,5.3,10.0,49.6
25.0,5.3,10.0,49.1
26.0,5.4,10.0,49.6
29.0,5.2,10.0,49.1
29.0,4.4,15.3,70.6
31.0,10.8,10.0,25.0
33.0,11.0,10.0,27.6
34.9,7.4,10.0,25.0
36.0,9.3,10.0,27.6
36.9,10.9,10.0,25.0
36.2,20.0,15.3,27.6
38.8,23.5,10.0,25.0
38.0,11.1,10.0,27.6
37.9,14.4,10.0,25.0
37.0,18.1,10.0,27.6
36.45,17.275000000000002,15.0,58.8
35.9,16.450000000000003,20.0,90.0
36.5,15.625,15.0,60.0
37.1,14.8,10.0,30.0
36.6,15.700000000000001,10.0,40.0
36.1,16.6,10.0,50.0
36.25,11.9,15.0,70.0
36.4,7.2,20.0,90.0
36.25,7.4,15.0,70.0
36.1,7.6,10.0,50.0
34.6,8.5,10.0,50.0
33.1,9.4,10.0,50.0
32.1,8.4,15.0,70.0
31.1,7.4,20.0,90.0
30.6,6.4,15.0,70.0
30.1,5.4,10.0,50.0
30.1,5.4,10.0,40.0
30.1,5.4,10.0,30.0
29.4,5.4,15.0,60.0
28.7,5.4,20.0,90.0
29.4,5.4,15.0,70.0
30.1,5.4,10.0,50.0
29.6,3.6,10.0,50.0
29.1,1.8,10.0,50.0
27.9,1.8,15.0,70.0
26.7,1.8,20.0,90.0
26.9,1.8,15.0,70.0
27.1,1.8,10.0,50.0
27.1,1.8,10.0,50.0
27.1,1.8,10.0,50.0
26.35,2.25,15.0,70.0
25.6,2.7,20.0,90.0
25.85,3.1500000000000004,15.0,60.0
26.1,3.6,10.0,30.0
26.1,3.6,10.0,30.0
26.1,3.6,10.0,30.0
27.0,3.6,15.0,60.0
27.9,3.6,20.0,90.0
29.5,3.6,15.0,60.0
31.1,3.6,10.0,30.0
32.1,3.6,10.0,40.0
33.1,3.6,10.0,50.0
33.5,3.6,15.0,70.0
33.9,3.6,20.0,90.0
35.5,4.5,15.0,70.0
37.1,5.4,10.0,50.0
37.6,9.2,10.0,50.0
38.1,13.0,10.0,50.0
36.6,8.3,15.0,70.0
35.1,3.6,20.0,90.0
33.6,9.200000000000001,15.0,90.0
32.1,14.8,10.0,90.0
30.6,13.9,10.0,90.0
29.1,13.0,10.0,90.0
29.6,8.3,15.0,90.0
30.1,3.6,20.0,90.0
31.1,4.5,15.0,70.0
32.1,5.4,10.0,50.0
31.1,3.6,10.0,50.0
30.1,1.8,10.0,50.0
29.85,2.7,15.0,70.0
29.6,3.6,20.0,90.0
28.85,3.6,15.0,70.0
28.1,3.6,10.0,50.0
27.55,3.6,10.0,50.0
27.0,3.6,10.0,50.0
27.0,3.6,10.0,50.0
27.2,3.5,15.3,71.0
27.0,3.7,10.0,50.0
28.0,3.6,10.0,50.0
27.0,3.5,10.0,50.0
27.0,3.6,10.0,50.0
27.0,1.8,10.0,50.0
26.2,1.7,15.3,71.0
26.0,1.8,10.0,50.0
26.0,3.6,10.0,50.6
26.0,3.6,10.0,51.4
26.0,3.6,10.0,50.6
26.0,3.5,10.0,51.4
25.8,3.5,15.3,71.7
26.0,3.5,10.0,51.4
26.0,3.5,10.0,50.6
26.0,3.6,10.0,51.4
26.0,3.6,10.0,50.0
26.1,3.7,8.1,86.6
26.1,3.7,15.3,88.4
27.0,3.7,8.1,86.6
28.1,9.2,10.0,88.4
29.1,5.3,10.0,88.0
30.0,5.4,10.0,50.6
31.0,7.4,10.0,51.4
31.1,7.3,15.3,71.0
32.1,9.4,10.0,50.0
33.0,9.4,10.0,50.0
33.0,9.2,10.0,88.0
30.1,5.3,10.0,89.1
29.1,5.3,4.2,88.0
29.4,6.4,15.3,89.1
33.0,5.3,10.0,88.0
33.0,7.5,10.0,89.1
32.9,3.6,10.0,88.0
32.0,3.7,10.0,89.1
32.0,3.7,10.0,51.4
31.2,3.6,15.3,71.7
32.0,3.6,10.0,50.0
32.0,3.6,10.0,50.0
31.0,3.5,10.0,50.0
